gvkey,fyear,fic,sic,at,seq,price,shares,profit,roa,mktcap,pb,roa_w,pb_w,common_law,sic2
127842,2022,AUS,1311,12.26,10.453,0.016,1.902,-2.71,-0.22104404567699837,0.030432,0.002911317325169808,-0.22104404567699837,0.002911317325169808,1,13
133104,2022,KOR,4813,40980681,16612172,33800,201.746,1262498,0.030807150325295962,6819014.800000001,0.4104830361737165,0.030807150325295962,0.4104830361737165,0,48
133870,2022,CHN,2911,2673485,1369327,3.57,5.813,149380,0.05587463554125047,20.752409999999998,1.515518937405017e-5,0.05587463554125047,7.351888091412304e-5,0,29
133905,2022,ISR,3823,984.105,586.963,285.6,0.01,140.213,0.14247768276759085,2.8560000000000003,0.004865724074600955,0.14247768276759085,0.004865724074600955,0,38
137802,2022,KOR,7370,22963651.561,9983694.054,53100,2066.552,1357995.84,0.05913675516250793,109733911.2,10.991313496434193,0.05913675516250793,10.991313496434193,0,73
138781,2022,ISR,2836,94.176,77.68,2.412,0.035,-33.694,-0.35777692830445124,0.08442000000000001,0.0010867662203913491,-0.35777692830445124,0.0010867662203913491,0,28
141380,2022,JPN,7372,1828,1669,27,8.951,-171,-0.09354485776805252,241.67700000000002,0.1448034751348113,-0.09354485776805252,0.1448034751348113,0,73
142025,2022,VGB,2033,3139.669,318.817,0.335,7.385,16.949,0.005398339761293309,2.4739750000000003,0.007759859104125565,0.005398339761293309,0.007759859104125565,0,20
201616,2022,AUS,1000,7.002,6.9,0.013,3.728,-0.418,-0.05969722936303913,0.048464,0.007023768115942028,-0.05969722936303913,0.007023768115942028,1,10
155314,2022,KOR,7372,646867.402,572114.309,15250,37.332,72392.775,0.1119128507267089,569313,0.9951035851473521,0.1119128507267089,0.9951035851473521,0,73
155356,2022,KOR,3562,402668.67,209485.378,13150,14.191,45431.101,0.11282502063048512,186611.65000000002,0.8908099065510913,0.11282502063048512,0.8908099065510913,0,35
155359,2022,SGP,5013,411.16,280.385,0.5,1.479,20.722,0.05039887148555307,0.7395,0.0026374449417764863,0.05039887148555307,0.0026374449417764863,1,50
155511,2022,KOR,3679,315442.196,167319.446,4385,44.166,-49475.793,-0.15684582984579526,193667.90999999997,1.1574740093270448,-0.15684582984579526,1.1574740093270448,0,36
157674,2022,JPN,2000,43152,30934,3025,6.75,2177,0.05044957360029662,20418.75,0.6600746751147605,0.05044957360029662,0.6600746751147605,0,20
160739,2022,KOR,3679,35686019,9879589,12450,452.72,-3071565,-0.0860719431887317,5636364,0.5705059188190926,-0.0860719431887317,0.5705059188190926,0,36
162716,2022,KOR,3663,77433.698,31388.97,504,35.699,-6763.091,-0.08734041088932624,17992.296,0.5732044090647128,-0.08734041088932624,0.5732044090647128,0,36
176021,2022,ISR,7372,212.953,101.973,12.2,0.015,-32.03,-0.1504087756453302,0.183,0.0017945926862993145,-0.1504087756453302,0.0017945926862993145,0,73
183942,2022,GBR,3823,8756.22,3110.807,37.745,0.003,310.685,0.03548163476934111,0.11323499999999999,3.640052243678248e-5,0.03548163476934111,7.351888091412304e-5,1,38
200078,2022,JPN,3360,137069,56650,455,6.033,-84,-6.128300345081675e-4,2745.0150000000003,0.048455692850838485,-6.128300345081675e-4,0.048455692850838485,0,33
200079,2022,JPN,2800,250049,145227,3130,6.662,10059,0.040228115289403274,20852.06,0.14358252941946056,0.040228115289403274,0.14358252941946056,0,28
200082,2022,JPN,3621,123378,67109,3315,7.727,5954,0.048258198382207525,25615.005,0.38169254496416277,0.048258198382207525,0.38169254496416277,0,36
200084,2022,JPN,3824,56318,38399,1335,2.808,3458,0.061401328172165204,3748.68,0.09762441730253392,0.061401328172165204,0.09762441730253392,0,38
200096,2022,JPN,3714,225762,106494,691,8.859,8504,0.03766798664079872,6121.569,0.0574827595920897,0.03766798664079872,0.0574827595920897,0,37
200149,2022,MYS,3350,500.629,230.068,0.92,3.481,77.509,0.1548232323736739,3.20252,0.013919884555870437,0.1548232323736739,0.013919884555870437,1,33
200172,2022,MYS,1600,526.659,92.208,0.25,1.922,13.359,0.025365559118898567,0.4805,0.005211044594829082,0.025365559118898567,0.005211044594829082,1,16
200174,2022,MYS,9998,1204.722,491.508,1.03,13.175,75.127,0.06236044498232787,13.570250000000001,0.027609418361450887,0.06236044498232787,0.027609418361450887,1,99
200192,2022,JPN,5600,233416,131971,684,35.91,5632,0.024128594440826677,24562.44,0.18611998090489576,0.024128594440826677,0.18611998090489576,0,56
200215,2022,JPN,3317,54040,31865,2020,3.81,3060,0.05662472242783124,7696.2,0.24152518437156756,0.05662472242783124,0.24152518437156756,0,33
200227,2022,JPN,3220,67659,47107,1299,20.578,2856,0.042211679155766416,26730.822,0.5674490415437197,0.042211679155766416,0.5674490415437197,0,32
200242,2022,JPN,4220,45325,18950,4175,0.615,997,0.021996690568119138,2567.625,0.1354947229551451,0.021996690568119138,0.1354947229551451,0,42
200243,2022,JPN,4833,122305,69269,639,38.842,1354,0.011070683945873022,24820.038,0.35831379116199163,0.011070683945873022,0.35831379116199163,0,48
200248,2022,JPN,2851,21519,13530,1941,6.674,653,0.03034527626748455,12954.234,0.9574452328159645,0.03034527626748455,0.9574452328159645,0,28
200250,2022,JPN,1540,93034,43999,3020,11.561,4200,0.04514478577724273,34914.22,0.7935230346144231,0.04514478577724273,0.7935230346144231,0,15
200262,2022,JPN,2390,51552,18435,1110,4.324,1017,0.019727653631284914,4799.639999999999,0.26035475996745316,0.019727653631284914,0.26035475996745316,0,23
200265,2022,JPN,8700,31533,18190,778,4.669,1727,0.054768020803602574,3632.4819999999995,0.1996966465090709,0.054768020803602574,0.1996966465090709,0,87
200267,2022,KOR,3241,3182375.948,981905.722,131500,3.452,84017.719,0.026400940797960053,453938,0.46230303972095604,0.026400940797960053,0.46230303972095604,0,32
200285,2022,JPN,3270,38179,16502,882,4.603,931,0.024385133188402002,4059.846,0.24602145194521877,0.024385133188402002,0.24602145194521877,0,32
200325,2022,JPN,3950,9328,5834,992,0.743,469,0.05027873070325901,737.056,0.12633801851217005,0.05027873070325901,0.12633801851217005,0,39
200342,2022,MYS,NA,243.966,161.581,0.17,15.332,4.075,0.01670314715985014,2.6064400000000005,0.016130856969569448,0.01670314715985014,0.016130856969569448,1,NA
200348,2022,JPN,5531,194327,126623,1444,61.372,7239,0.03725164284942391,88621.168,0.6998820751364286,0.03725164284942391,0.6998820751364286,0,55
200364,2022,PHL,9997,1478545.136,367062.529,695,6.314,27397.791,0.018530236468885183,4388.2300000000005,0.011954993096012808,0.018530236468885183,0.011954993096012808,0,99
200432,2022,JPN,1500,27011,9110,110,5.539,835,0.030913331605642146,609.29,0.06688144895718989,0.030913331605642146,0.06688144895718989,0,15
200416,2022,MYS,2510,114.256,68.427,0.725,6.067,10.844,0.09490967651589413,4.398575,0.0642812778581554,0.09490967651589413,0.0642812778581554,1,25
200417,2022,JPN,2820,25343,18253,1220,2.949,448,0.017677465177761118,3597.7799999999997,0.1971062291130225,0.017677465177761118,0.1971062291130225,0,28
200421,2022,KOR,2060,22175416.666,7115179.149,30800,51.717,170760.974,0.007700462930277911,1592883.5999999999,0.22387118674641818,0.007700462930277911,0.22387118674641818,0,20
200422,2022,SGP,1500,1308.722,622.414,0.405,2.505,-32.326,-0.02470043294144975,1.0145250000000001,0.0016299842227199262,-0.02470043294144975,0.0016299842227199262,1,15
200459,2022,MYS,2040,2731.427,1364.416,0.76,12.969,145.045,0.0531022795044495,9.85644,0.007223925840799287,0.0531022795044495,0.007223925840799287,1,20
200461,2022,MYS,3442,2118.571,1048.306,0.33,3.319,16.551,0.007812341432031308,1.09527,0.0010447998962135102,0.007812341432031308,0.0010447998962135102,1,34
200476,2022,JPN,3679,31174,16511,1614,5.616,1987,0.06373901328029768,9064.224,0.5489809218097026,0.06373901328029768,0.5489809218097026,0,36
200485,2022,KOR,5010,2279864.89,1003732.535,30750,23.225,3096.381,0.0013581423239514862,714168.75,0.7115130028140415,0.0013581423239514862,0.7115130028140415,0,50
200505,2022,PHL,3444,32011.025,8380.879,19.06,1.22,947.677,0.029604706503462478,23.2532,0.002774553838565143,0.029604706503462478,0.002774553838565143,0,34
200513,2022,KOR,2300,668872.026,515759.901,366000,2.316,35290.74,0.05276157265993959,847655.9999999999,1.6435089241263054,0.05276157265993959,1.6435089241263054,0,23
200576,2022,JPN,5122,1703871,561358,1741,10.354,38806,0.022775198357152623,18026.314,0.032111974889464476,0.022775198357152623,0.032111974889464476,0,51
200585,2022,JPN,3621,20427,11122,1028,0.62,815,0.03989817398541146,637.36,0.057306239884912784,0.03989817398541146,0.057306239884912784,0,36
200595,2022,JPN,7372,547223,376264,5970,16.453,34895,0.06376742205645596,98224.41,0.26105184126039166,0.06376742205645596,0.26105184126039166,0,73
200614,2022,KEN,2100,23947.044,16381.947,460,5.272,6891.992,0.28780136704972853,2425.12,0.1480361278180182,0.21672848031447423,0.1480361278180182,0,21
200621,2022,MYS,2800,32361.608,7667.186,22.3,4.674,1174.346,0.03628824624536581,104.23020000000001,0.013594322610668374,0.03628824624536581,0.013594322610668374,1,28
200653,2022,JPN,2750,19551,10918,367,11.536,327,0.016725487187356145,4233.7119999999995,0.38777358490566033,0.016725487187356145,0.38777358490566033,0,27
200666,2022,JPN,5030,64531,42356,859,11.635,3364,0.052129984038679085,9994.465,0.23596338181131363,0.052129984038679085,0.23596338181131363,0,50
200703,2022,MYS,100,191.846,193.125,0.39,7.304,-7.884,-0.04109546198513391,2.84856,0.014749825242718447,-0.04109546198513391,0.014749825242718447,1,1
200708,2022,MYS,7990,3260.809,894.966,1.62,46.805,160.885,0.04933898305604529,75.8241,0.08472288332741132,0.04933898305604529,0.08472288332741132,1,79
200779,2022,AUS,2833,590.825,396.527,72.2,13.416,30.622,0.05182922185080184,968.6352,2.4427975900758336,0.05182922185080184,2.4427975900758336,1,28
200782,2022,AUS,1311,182.462,99.226,0.13,3.85,24.326,0.13332091065536936,0.5005000000000001,0.005044040876383207,0.13332091065536936,0.005044040876383207,1,13
200796,2022,SGP,7011,1298.958,842.237,0.91,2.991,20.723,0.01595355661999849,2.72181,0.0032316438247191707,0.01595355661999849,0.0032316438247191707,1,70
200863,2022,JPN,2000,36300,20257,1824,10.154,595,0.016391184573002756,18520.896,0.9142960951769759,0.016391184573002756,0.9142960951769759,0,20
200951,2022,MYS,3270,141.778,61.901,1.05,1.142,0.375,0.0026449801802818492,1.1991,0.019371254099287572,0.0026449801802818492,0.019371254099287572,1,32
200972,2022,AUS,7373,19.74,14.36,0.12,1.996,0.181,0.00916919959473151,0.23951999999999998,0.01667966573816156,0.00916919959473151,0.01667966573816156,1,73
200993,2022,SGP,4731,926.027,489.022,0.179,27.04,-88.6,-0.09567755583800472,4.84016,0.009897632417355457,-0.09567755583800472,0.009897632417355457,1,47
201025,2022,AUS,4812,2.59,2.168,0.13,1.305,-0.652,-0.25173745173745177,0.16965,0.07825184501845017,-0.25173745173745177,0.07825184501845017,1,48
201094,2022,MYS,3241,4855.805,3226.696,1.07,14.568,287.134,0.05913211094761837,15.587760000000001,0.004830873438340644,0.05913211094761837,0.004830873438340644,1,32
201120,2022,JPN,7381,61618,34976,2331,11.143,2586,0.04196825602908241,25974.333000000002,0.7426330340805124,0.04196825602908241,0.7426330340805124,0,73
201099,2022,JPN,7372,217365,161129,4210,11.775,36737,0.16901065028868492,49572.75,0.30765877030205613,0.16901065028868492,0.30765877030205613,0,73
201114,2022,JPN,5010,49350,41933,2457,3.171,6292,0.12749746707193516,7791.147,0.18579989507070804,0.12749746707193516,0.18579989507070804,0,50
201116,2022,MYS,2670,189.51,92.004,0.905,2.075,7.467,0.03940161469051765,1.8778750000000002,0.02041079735663667,0.03940161469051765,0.02041079735663667,1,26
201125,2022,PHL,8200,7186.034,5333.697,6.5,1.01,392.645,0.05464001422759759,6.565,0.0012308535711721157,0.05464001422759759,0.0012308535711721157,0,82
201171,2022,KOR,2000,48240408.307,5182697.47,84100,61.17,202069.855,0.004188808969319573,5144397,0.9926099352274175,0.004188808969319573,0.9926099352274175,0,20
201176,2022,PHL,5160,265.939,265.728,3.48,0.025,-6.066,-0.022809742083710925,0.08700000000000001,3.2740245664739884e-4,-0.022809742083710925,3.2740245664739884e-4,0,51
201208,2022,MYS,2070,850.839,809.066,8.56,2.067,107.516,0.12636468238997037,17.693520000000003,0.021869068778072497,0.12636468238997037,0.021869068778072497,1,20
201265,2022,JPN,4833,75426,59937,524,3.475,1065,0.014119799538620635,1820.9,0.030380232577539752,0.014119799538620635,0.030380232577539752,0,48
201225,2022,TWN,3700,48489.639,32328.864,51.5,40.495,-7757.796,-0.15998873491303986,2085.4925,0.06450868487058499,-0.15998873491303986,0.06450868487058499,0,37
201244,2022,JPN,8711,406588,22181,359,39.62,15187,0.03735230749554832,14223.58,0.6412506198999144,0.03735230749554832,0.6412506198999144,0,87
201242,2022,JPN,1731,82853,56783,844,2.647,2137,0.025792668943792018,2234.0679999999998,0.039343958579152204,0.025792668943792018,0.039343958579152204,0,17
201251,2022,JPN,3433,138140,128580,1921,6.787,3866,0.027986101056898798,13037.827,0.10139856120703064,0.027986101056898798,0.10139856120703064,0,34
201253,2022,KOR,2834,1376372.97,528865.742,53000,14.489,1074.457,7.806437814599048e-4,767917,1.452007454852313,7.806437814599048e-4,1.452007454852313,0,28
201254,2022,KOR,2200,185935.448,121160.193,1705,10.92,-2445.648,-0.013153210032333372,18618.6,0.15366928311182204,-0.013153210032333372,0.15366928311182204,0,22
201255,2022,KOR,2834,627972.755,240354.101,18900,31.147,31891.679,0.05078513159380617,588678.2999999999,2.4492126306594617,0.05078513159380617,2.4492126306594617,0,28
201256,2022,JPN,5130,143200,72159,2162,5.632,8124,0.056731843575418994,12176.384,0.16874380188195512,0.056731843575418994,0.16874380188195512,0,51
201257,2022,KOR,3290,1620442.053,691474.406,75800,4.133,40923.904,0.025254777808460145,313281.4,0.4530629004943967,0.025254777808460145,0.4530629004943967,0,32
201266,2022,JPN,2040,97595,61181,1088,8.277,827,0.008473794764076028,9005.375999999998,0.14719236364230723,0.008473794764076028,0.14719236364230723,0,20
201267,2022,JPN,1731,272514,199439,2088,11.204,-6913,-0.02536750405483755,23393.952,0.1172987830865578,-0.02536750405483755,0.1172987830865578,0,17
201269,2022,JPN,2600,122751,51615,959,7.346,3050,0.02484704808922127,7044.814,0.13648772643611354,0.02484704808922127,0.13648772643611354,0,26
201270,2022,JPN,3330,10757,7178,28,25.677,398,0.03699916333550246,718.956,0.10016104764558373,0.03699916333550246,0.10016104764558373,0,33
201271,2022,JPN,3567,41178,23861,1618,6.451,1231,0.02989460391471174,10437.717999999999,0.4374384141486107,0.02989460391471174,0.4374384141486107,0,35
201272,2022,JPN,3443,12098,4533,638,9.348,206,0.017027607869069268,5964.024,1.3156902713434813,0.017027607869069268,1.3156902713434813,0,34
201287,2022,JPN,5140,73293,24475,3075,7.146,1387,0.01892404458815985,21973.95,0.8978120531154239,0.01892404458815985,0.8978120531154239,0,51
201289,2022,JPN,3490,107115,64238,722,5.932,481,0.004490500863557859,4282.904,0.06667243687536972,0.004490500863557859,0.06667243687536972,0,34
201317,2022,AUS,5013,278.798,113.591,1.15,1.607,4.841,0.017363826139355377,1.8480499999999997,0.01626933471841959,0.017363826139355377,0.01626933471841959,1,50
201318,2022,JPN,5651,10209,6265,192,10.641,207,0.02027622685865413,2043.0720000000001,0.32610885873902634,0.02027622685865413,0.32610885873902634,0,56
201323,2022,GBR,2013,1264.8,842.9,30.78,2.065,111.4,0.08807716635041114,63.560700000000004,0.0754071657373354,0.08807716635041114,0.0754071657373354,1,20
201349,2022,AUS,3570,14.301,4.022,0.08,2.465,0.043,0.0030067827424655616,0.1972,0.049030333167578315,0.0030067827424655616,0.049030333167578315,1,35
201350,2022,AUS,1311,106.907,47.938,0.066,2.612,16.068,0.150298857885826,0.17239200000000002,0.003596145020651675,0.150298857885826,0.003596145020651675,1,13
201396,2022,TWN,2200,2042.138,1598.333,13.25,13.507,32.19,0.015762891636118617,178.96775,0.11197150406079333,0.015762891636118617,0.11197150406079333,0,22
201404,2022,JPN,2870,28070,19847,1650,6.329,917,0.03266832917705736,10442.85,0.5261676827732151,0.03266832917705736,0.5261676827732151,0,28
201411,2022,JPN,5812,7300,981,99,39.85,-1329,-0.18205479452054796,3945.15,4.021559633027523,-0.18205479452054796,4.021559633027523,0,58
201413,2022,JPN,5084,20890,12727,306,5.596,402,0.019243657252273814,1712.376,0.13454671171525104,0.019243657252273814,0.13454671171525104,0,50
201425,2022,JPN,2090,126262,110764,4365,7.134,6385,0.050569450824476087,31139.91,0.28113746343577334,0.050569450824476087,0.28113746343577334,0,20
201427,2022,JPN,3080,6846,5259,624,2.85,389,0.05682150160677768,1778.4,0.3381631488876212,0.05682150160677768,0.3381631488876212,0,30
201430,2022,JPN,2700,36918,24396,960,25.732,1618,0.04382685952651823,24702.72,1.012572552877521,0.04382685952651823,1.012572552877521,0,27
201434,2022,JPN,2851,14389,9983,675,1.113,81,0.0056293001598443256,751.275,0.07525543423820495,0.0056293001598443256,0.07525543423820495,0,28
201440,2022,JPN,5411,169306,91304,5750,8.809,9614,0.056784756594568414,50651.74999999999,0.5547593752738105,0.056784756594568414,0.5547593752738105,0,54
201442,2022,JPN,5961,285592,125497,680,26.004,7417,0.025970615423401216,17682.72,0.1409015354948724,0.025970615423401216,0.1409015354948724,0,59
201444,2022,JPN,7370,27762,18843,1353,0.703,958,0.034507600316980046,951.159,0.050478108581436074,0.034507600316980046,0.050478108581436074,0,73
201446,2022,JPN,5940,10127,1172,43,34.178,73,0.007208452651328133,1469.654,1.2539709897610922,0.007208452651328133,1.2539709897610922,0,59
201448,2022,JPN,7370,30393,14959,1855,6.763,1838,0.06047445135393018,12545.365,0.8386499766027141,0.06047445135393018,0.8386499766027141,0,73
201450,2022,JPN,3670,17731,15695,1421,11.041,868,0.048953809711804186,15689.261,0.9996343421471806,0.048953809711804186,0.9996343421471806,0,36
201454,2022,JPN,3714,20860,14488,846,1.34,361,0.017305848513902204,1133.64,0.07824682495858643,0.017305848513902204,0.07824682495858643,0,37
201457,2022,JPN,4100,16954,5019,2452,1.071,-5046,-0.2976288781408517,2626.092,0.5232301255230126,-0.2976288781408517,0.5232301255230126,0,41
201460,2022,JPN,3679,47839,37809,2157,3.634,2725,0.056961893016158366,7838.538,0.20731936840434817,0.056961893016158366,0.20731936840434817,0,36
